NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
2022,3,F,1,3,1,3,0,1,,1,,,,,,,,2111300,SÃ£o LuÃ­s,21,MA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,468.3,442.2,421.1,454.4,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,3.0,0.0,0.0,0.0,0.0,0.0,0.0,E,E,B,B,2,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,A
2022,9,M,1,3,1,2,0,2,1.0,0,1503077.0,GarrafÃ£o do Norte,15.0,PA,2.0,1.0,1.0,1502301,CapitÃ£o PoÃ§o,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,468.0,523.7,417.4,352.3,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,80.0,60.0,80.0,460.0,B,C,B,A,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
2022,5,M,1,3,1,2,0,2,1.0,0,2611606.0,Recife,26.0,PE,2.0,1.0,1.0,2611606,Recife,26,PE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,453.9,435.4,479.0,398.7,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,40.0,40.0,100.0,40.0,320.0,E,E,D,B,6,C,A,C,C,B,A,B,A,A,A,A,A,A,B,A,A,E,A,B,B
2022,4,F,1,1,1,1,1,1,,0,,,,,,,,3304557,Rio de Janeiro,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,408.5,481.3,563.8,481.9,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,100.0,140.0,140.0,640.0,E,E,C,B,5,D,A,B,D,A,A,B,B,B,A,A,A,A,C,A,A,D,A,A,B
2022,6,F,1,2,1,2,0,2,1.0,0,2910727.0,EunÃ¡polis,29.0,BA,2.0,1.0,1.0,2910727,EunÃ¡polis,29,BA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,424.8,416.5,379.4,361.1,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,80.0,80.0,80.0,440.0,H,E,C,B,3,B,A,B,C,B,A,B,A,B,B,A,A,A,B,A,A,D,A,A,B
2022,2,M,1,1,1,2,0,3,1.0,0,3547809.0,Santo AndrÃ©,35.0,SP,4.0,1.0,1.0,3547809,Santo AndrÃ©,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,572.0,643.8,634.6,649.6,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,180.0,120.0,120.0,140.0,680.0,D,G,D,D,3,H,B,C,C,B,A,C,C,B,B,B,A,B,D,B,B,D,A,B,B
2022,4,F,1,1,1,1,1,1,,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,564.5,582.8,585.4,677.6,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,120.0,160.0,120.0,740.0,C,G,C,D,3,L,A,C,D,B,A,B,B,B,A,B,A,B,D,A,B,D,B,B,B
2022,4,M,1,3,1,1,1,1,,0,,,,,,,,2933307,VitÃ³ria da Conquista,29,BA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,469.0,571.8,568.0,624.8,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,160.0,120.0,120.0,160.0,680.0,D,E,E,E,5,P,D,E,E,C,A,B,B,B,A,B,A,B,D,A,A,E,A,C,B
2022,3,M,1,3,1,1,1,1,,0,,,,,,,,2923605,Paramirim,29,BA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,456.5,496.3,469.0,557.6,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,100.0,100.0,80.0,480.0,B,C,A,A,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
2022,2,F,1,1,1,2,0,2,1.0,0,5221700.0,Uruana,52.0,GO,2.0,1.0,1.0,5205406,Ceres,52,GO,1,1,1,1,1087.0,1057.0,1068.0,1078.0,455.2,564.3,580.1,621.8,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,180.0,120.0,140.0,140.0,720.0,B,C,F,B,4,B,A,B,C,A,A,B,B,A,A,B,A,A,B,A,A,C,A,A,B
2022,5,F,0,2,1,2,0,2,1.0,0,,,,,,,,3302403,MacaÃ©,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,461.8,519.6,503.8,538.8,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,120.0,80.0,560.0,E,D,B,B,2,B,A,B,C,A,A,B,B,A,A,A,A,A,A,A,A,C,A,B,B
2022,2,F,1,2,1,2,0,2,1.0,0,,,,,,,,3549805,SÃ£o JosÃ© do Rio Preto,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,434.6,494.1,406.5,392.9,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,3.0,0.0,0.0,0.0,0.0,0.0,0.0,E,E,F,B,4,B,A,B,C,B,A,B,B,B,B,B,A,A,B,B,A,D,A,A,B
2022,4,M,1,3,1,2,0,3,1.0,0,,,,,,,,1501402,BelÃ©m,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,496.3,541.2,500.0,535.1,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,180.0,140.0,120.0,200.0,760.0,H,D,F,B,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
2022,2,F,1,1,1,2,0,3,1.0,0,,,,,,,,3550308,SÃ£o Paulo,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,485.3,556.6,473.0,485.8,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,100.0,120.0,120.0,560.0,E,E,D,D,3,I,A,C,C,C,A,B,A,B,A,B,A,B,D,B,A,D,B,C,B
2022,5,M,1,1,1,1,3,1,,0,,,,,,,,4106407,CornÃ©lio ProcÃ³pio,41,PR,1,1,1,1,1087.0,1057.0,1068.0,1078.0,630.8,589.2,599.0,616.7,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,180.0,120.0,140.0,160.0,720.0,G,E,D,B,4,F,A,C,D,B,B,B,A,B,A,B,B,B,C,A,A,D,A,C,B
2022,2,M,1,4,1,3,0,1,,1,,,,,,,,2919553,LuÃ­s Eduardo MagalhÃ£es,29,BA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,534.7,583.1,583.6,692.6,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,180.0,140.0,160.0,100.0,700.0,F,G,D,D,5,H,A,B,D,B,A,B,B,B,A,A,A,B,B,A,B,E,A,C,B
2022,4,F,1,1,1,1,0,1,,0,,,,,,,,3509502,Campinas,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,523.9,500.3,529.8,505.2,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,120.0,120.0,80.0,580.0,D,D,D,E,5,H,C,C,D,B,B,B,B,B,B,B,A,B,B,A,B,B,A,B,B
2022,4,F,1,1,1,2,0,2,1.0,0,2706307.0,Palmeira dos Ãndios,27.0,AL,1.0,1.0,1.0,2706307,Palmeira dos Ãndios,27,AL,1,1,1,1,1087.0,1057.0,1068.0,1078.0,517.4,622.6,562.5,493.3,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,200.0,140.0,140.0,180.0,760.0,B,D,B,B,3,B,A,B,C,A,A,B,B,A,A,A,A,A,B,B,A,D,A,B,B
2022,5,F,1,1,1,2,0,2,1.0,0,,,,,,,,3170107,Uberaba,31,MG,1,1,1,1,1087.0,1057.0,1068.0,1078.0,489.0,457.0,406.5,437.4,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,4.0,0.0,0.0,0.0,0.0,0.0,0.0,H,H,B,F,4,D,A,D,D,A,A,B,B,C,A,B,A,A,C,A,A,D,B,C,B
2022,8,M,1,1,1,1,3,1,,0,,,,,,,,3304904,SÃ£o GonÃ§alo,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,602.0,641.3,650.1,499.2,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,200.0,140.0,140.0,80.0,680.0,H,G,D,E,3,J,A,D,D,B,A,B,B,B,A,B,A,B,B,A,B,D,B,D,B
2022,17,F,1,1,1,2,0,2,,0,3304557.0,Rio de Janeiro,33.0,RJ,2.0,1.0,1.0,3304557,Rio de Janeiro,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,418.7,473.0,396.1,437.0,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,40.0,80.0,120.0,80.0,440.0,D,C,C,B,1,D,A,B,C,A,A,B,A,B,A,B,A,A,B,A,B,B,A,A,B
2022,10,F,1,1,1,1,7,1,,0,,,,,,,,5106422,Peixoto de Azevedo,51,MT,1,1,1,1,1087.0,1057.0,1068.0,1078.0,476.5,400.9,378.3,446.8,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,60.0,60.0,120.0,0.0,400.0,E,G,D,D,4,D,A,B,C,A,B,B,A,B,A,A,A,A,B,A,A,C,A,B,B
2022,4,M,1,1,1,1,1,1,,0,,,,,,,,2400109,Acari,24,RN,1,1,1,1,1087.0,1057.0,1068.0,1078.0,385.1,440.7,419.4,394.9,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,4.0,0.0,0.0,0.0,0.0,0.0,0.0,B,D,C,F,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
2022,9,F,1,3,1,1,0,1,,0,,,,,,,,2408003,MossorÃ³,24,RN,1,1,1,1,1087.0,1057.0,1068.0,1078.0,435.9,438.2,455.3,390.7,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,100.0,120.0,120.0,580.0,B,D,C,B,4,C,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,C,A,A,B
2022,4,M,1,3,1,1,2,1,,0,,,,,,,,2516003,SolÃ¢nea,25,PB,1,1,1,1,1087.0,1057.0,1068.0,1078.0,417.7,472.5,342.1,515.4,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,80.0,120.0,100.0,120.0,120.0,540.0,E,B,C,B,3,B,A,D,D,B,B,B,A,B,A,B,A,B,B,A,A,D,A,B,B
2022,9,F,2,4,1,2,0,2,1.0,0,,,,,,,,2403251,Parnamirim,24,RN,1,1,1,1,1087.0,1057.0,1068.0,1078.0,510.9,479.1,471.0,375.5,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,100.0,120.0,80.0,520.0,B,E,B,F,3,B,A,B,C,B,A,B,A,A,A,A,A,B,B,A,A,C,B,A,B
2022,3,F,1,1,1,2,0,3,1.0,0,5103403.0,CuiabÃ¡,51.0,MT,4.0,1.0,1.0,5103403,CuiabÃ¡,51,MT,1,1,1,1,1087.0,1057.0,1068.0,1078.0,411.3,412.8,487.9,615.0,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,180.0,140.0,160.0,200.0,840.0,F,F,E,D,3,K,B,D,D,C,A,B,B,B,A,B,B,B,D,B,B,D,A,C,B
2022,12,M,1,3,1,1,12,1,,0,,,,,,,,2304400,Fortaleza,23,CE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,561.3,637.5,572.5,620.4,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,140.0,140.0,120.0,140.0,660.0,E,G,C,E,7,G,A,C,D,B,A,B,A,A,A,A,A,A,B,A,A,D,A,A,B
2022,6,F,1,1,1,1,3,1,,0,,,,,,,,5208707,GoiÃ¢nia,52,GO,1,1,1,1,1087.0,1057.0,1068.0,1078.0,479.4,411.9,382.8,353.1,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,3.0,0.0,0.0,0.0,0.0,0.0,0.0,D,D,D,D,4,B,A,C,C,C,A,B,B,B,A,B,A,A,C,A,A,E,A,A,B
2022,11,F,2,3,1,1,11,1,,0,,,,,,,,1501501,Benevides,15,PA,1,1,1,1,1087.0,1057.0,1068.0,1078.0,519.2,531.2,570.1,505.0,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,200.0,140.0,120.0,120.0,720.0,B,C,D,B,7,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,A
2022,7,M,1,1,1,1,6,1,,0,,,,,,,,4106902,Curitiba,41,PR,1,1,1,1,1087.0,1057.0,1068.0,1078.0,572.4,575.7,596.3,465.8,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,120.0,80.0,120.0,0.0,480.0,F,G,D,D,3,I,A,B,D,B,A,B,A,B,A,B,A,B,B,B,B,C,A,B,B
2022,2,F,1,3,1,3,0,1,,1,,,,,,,,3106200,Belo Horizonte,31,MG,1,1,1,1,1087.0,1057.0,1068.0,1078.0,464.9,496.1,556.9,460.1,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,120.0,120.0,120.0,140.0,600.0,G,E,E,D,3,E,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,D,A,B,B
2022,4,M,1,3,1,2,0,2,,0,5004700.0,Ivinhema,50.0,MS,2.0,1.0,1.0,5004700,Ivinhema,50,MS,1,1,1,1,1087.0,1057.0,1068.0,1078.0,500.8,511.4,488.9,483.5,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,100.0,60.0,60.0,80.0,0.0,300.0,H,E,F,A,4,B,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B
2022,3,F,1,1,1,2,0,3,1.0,0,,,,,,,,2604106,Caruaru,26,PE,1,1,1,1,1087.0,1057.0,1068.0,1078.0,475.6,535.0,623.2,414.3,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,200.0,120.0,160.0,180.0,780.0,A,G,B,D,5,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
2022,5,F,1,1,1,1,1,1,,0,,,,,,,,3305208,SÃ£o Pedro da Aldeia,33,RJ,1,1,1,1,1087.0,1057.0,1068.0,1078.0,471.2,436.5,396.5,488.5,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,3.0,0.0,0.0,0.0,0.0,0.0,0.0,E,F,F,F,4,E,A,C,B,B,A,B,A,B,A,B,A,A,D,B,B,B,B,C,B
2022,7,F,1,1,1,1,4,1,,0,,,,,,,,2403103,Currais Novos,24,RN,1,1,1,1,1087.0,1057.0,1068.0,1078.0,429.4,376.8,379.4,379.0,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,E,E,D,D,3,D,A,C,C,B,B,B,A,A,A,B,A,A,B,A,A,C,A,B,B
2022,4,M,1,1,1,1,1,1,,0,,,,,,,,3131307,Ipatinga,31,MG,1,1,1,1,1087.0,1057.0,1068.0,1078.0,447.6,499.4,469.4,471.3,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,4.0,0.0,0.0,0.0,0.0,0.0,0.0,F,G,D,D,3,G,B,C,D,A,A,B,A,B,A,B,A,A,B,A,B,D,A,B,B
2022,2,M,1,1,1,3,0,1,,1,,,,,,,,1600303,MacapÃ¡,16,AP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,451.3,568.9,488.0,369.5,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,80.0,120.0,120.0,560.0,D,E,B,D,3,B,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,B,A,B,B
2022,4,M,1,1,1,2,0,3,1.0,0,3548708.0,SÃ£o Bernardo do Campo,35.0,SP,4.0,1.0,1.0,3548708,SÃ£o Bernardo do Campo,35,SP,1,1,1,1,1087.0,1057.0,1068.0,1078.0,406.4,531.7,519.3,519.8,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,100.0,80.0,120.0,540.0,G,G,E,E,4,Q,D,E,D,E,A,B,B,B,B,B,B,B,E,B,B,E,B,E,B
