NU_INSCRICAO,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT
210057789210,DEBCCEBEADCCEDBACAEBBECACBEDEDACDCBBBEAADABAB,DAACEBDADCAEECAEEAEBDDDBAADBABCAEECDEBCACBACE,DDBDAEABACDBBDBABACDBACECCBACEEAADCCAEADBDECD,DBADACEBECADACABBDECDADAEBBABEAADADEEBAAABAAC
210056363780,,,,
210054907221,,EECCBBBEADDBACBDBAACBCBABAABAAAEBDDBBBDCCCAAA,AAAAACABDADBBACAACCAABEBBADAAAAAAACBADBABBEBB,
210054638304,EDCEBBBBADCEADBDDBCEEBADCCDEBBADACECDBBEDEDCA,BDDEEBEADDBEDBECEAACCDDEAEAABCADCBEDABEDECEAB,AADCECCBDACCAEDBABAAEEDABAEAECEBAEEAADBEBDEAA,CCCCDBEDCEEBADCDABCBCDDBACDDDDEECEEABDCBCACBE
210055304015,,,,
210056571392,CDDAECABACDCDBDDDACCCCDBCCCBDDCCCDCACECAEAABA,EECEBEDEEBDBEAADCDDBADDCABCDBABDDACACEBCDAACE,ACEABADBCADDDABEEDBDEEACBEBAABBACDEEBAABEECEE,BCEAACABDBCDABBDCCBECEBABCDDACBCEECDBDADABDEB
210057246966,EAADCDDBCDEBCEACCBEBACBCDBBCAEBECCBEABCBDCDAB,BCAACEEBDCBEACDABDEDCABDBDBECBBCABDBDACBECABE,CDCEDCCBDACCECCEADEAAEBBBACACCEEEEDAAEEDBDBCC,DCCCEBADEDAECBAAECBDDACDBBCABBBACDBAEDAEDCCBC
210055024150,BCBBDBEDDCBACECDDBEBEADDABBACACEECCBBCEABBBDB,BDAAAAEDDACAAEDBEBADABDCDBAABEDAEDCADBDABBDBA,CBBECCEBCDDDADEEAAAECAEACACCBAABDACCAACDEABDB,CBABABABEECBBB.CBBABBBBBDEACBEBCEDCEBCCEBEBED
210056037866,BEBECDEACBDDEABDDBECBEABCCDBEBADECBBDEDBDECBE,ACACEADADBACECAECEEBEDDAAAACBBDADDDAEEEDDCCCE,BCCBAEABAEADDDEBEACDAACEDBCDDAEEDECACAAEDDEBE,CDDAECBEEEAACBDBDECBEABCBABBCDDDECBDACDEDEBCD
210056574217,ABDEDCADCCECDBCCBDBEBDBDADEAD.ADBBBEDCBBDEDDB,EBCDBADDEEECBCBACDDCADACDCAAAEBDDCCACEECAADAB,DECDBDDBCABADEAAABACEAAEBCBABAEABDBCCEBBEEEBA,BEECACDBDCCCBCACCABDCDDCCCCEEABECADCBACCCDBDC
210055626511,,,,
210057802516,AEEDBCDAAACDBCAEADDEEBBDDCCADECAABBBAABECDCDD,BBACDBDCDEACDDECAAADBCDDEEBAEBAEABDBACDDBDEAB,BDECDCCCDECEBACBBBAAEECABAEAECEBEACAEEBDBDBAA,CCCCAB.BCDCBAADEBCCABDECCBCCBAAADEBABDBECACCE
210057403880,CDECAEABDECACBCCAECCABEDECBADBAAAEDDCCDCDADEB,DEECACDCBEEECEEBCEABCDCCCECCDECBDBCADCDCBDCBB,DDBCDDABCDEDDBDADDBCECCADAECAECDDADECDBCCEBCD,BCDBBCCDCABEEEACACDCEBDCAECBDCBCEADEEAEDDCBCC
210056130057,AABBBECAAADBCEAAAECABBAEDCDCBCCAACCBECEECCDAE,BBCCABBCDBADAAEDAAADBADDAECCCBACCBDDACEDADEAB,BDECDCCCDCCCBBCBBACADEDABAEAECEDAACCADBDBDBAC,BADBEBBACDEDDBBAABBBBDBDABCEAACBCDAAEDBECACBB
210056985406,CCADCBEEEAAACBBECECEBBDEECEADBDEACDCABAEBBECC,DEDCAEEAEAAAECABCAACDAACEBEDAEABEDCDCEAABAAEC,AACDACAECDEDBACBBACABEAADAEAAAAADACBCAABDBCCD,BCADECEACACBBBBCDABEBEAEABBEDBDBABCEDACEEDAEB
210056468291,EDBCEBBEDAEBCABDCCADDDBACEECABACADEBCCBEEABDD,DBCAAADBDECBCDDAAEAB.B.CAEADEEBACBDDECBCBDAED,BBDEAAAEBDEDBDCEABEAECEACAADEEEBDACBBDBADACCC,DBCCADDEABECCBAEDABECDEABDCACBDEACABDCACAEDAC
210055384470,BEEADAEDECBBBCC*EDEEDCCDACCEEEBEDAECAECCCBEBE,CAABDABCDADCCBBADADDEEAECCEEABEDDEEEAEBDDBEAC,DBACBCDEDBCDEECAAEEAAAECDDAEEEEEDADAACCACCBBB,DBDCDCBCACCDDEBEACBDACEADCDADCCBCCEBDABBDAADC
210055971539,EBDAEBBCEBEDADDECDDCCEDAACCBABECACBCAEDEABBCC,DBCAAABBDBCABADEBCABDCBCBCEDABBACEEEEBCABCDED,AEAEACCECDEDBDDABBAEAEADAAABADEEBADEBDBADDBCD,DCADCBEEDAAEBBAEBDAEBCDCEBDAAEDACEBECDCAAEDEB
210056662295,BADACAAECEDBADBAECBABDDDCAEDBBECDCEAACEDDDABC,DDCDAABDADDBECAAEABDEDDADBEDDEABCACADBACBDEAC,ABEEBCDEDCABAEDEBDDAAEBCEBDDCDBCACDDDEEAEDEEE,BDAADEDACDADACDEAADADBABCBEACBADBADABCBBAEACB
210055700289,BCCACDCACDDACABEABACACCDADCBABBBBCCAAACCAAEAD,DEADEDEEABBEACACBABBCDAAEEEECEDDADDCBBDEADACE,BCBEDBBCAEADBDAAEBCEEABCBCAEECAEAAABCDCDBACAC,DDCAEBCCBBADAACDCADCAEAACCACBEABACEEAEEEAAEDC
210057620060,,,,
210057568865,AECACBCDABBABECCDACCDBBECEDDDBDDCADBAACCAECDB,ECEDBADDADECBDBDCEDBABDCAEADBBBDDDAACABCAAAED,DECDBDDBCACAEAAAADACECEBBADACAEADDECCCABEECBD,BEEEACAECAACCACDCBECCABCBDDBDCBCCABBDDABCBCDC
210057510927,EAEACCBEDDEAABAADABBCCADEBEBCEBAECEAADBCEABDC,CEABCBCDDBACECEECABBCDECAADEAEAACCABBBDCBEDAD,BEEAAEACACCBEDEBAECEBECECCBDDEAABDABACADDDEDE,AADADCDEECECBCBBCAEDBDDCBCABBEAEDCCBAECEBBCCC
210055869209,BDDCAEACCABDBACBCBABABCBBCAABBDDBCCBCDAADAEDA,CBCAAAEEDECBAEABACABACACACADADDBAEDADBBABEACE,ACDEACAADDEDBEEBAEACECEADAEABCEADACBACABDCCCB,DDBBBCAEACDEBDCBDDBEBCDDDECADBDCECAEBCCDEEAED
210057766394,,,,
210056974104,,,,
210057608105,EBCCDCEEDACADDEACCAEDBDBDCBBDBCBABECADDCAACDD,AEDCDBBCBCEABDCBBEDACBCBDEBCDBABCEBBBDDBCACAD,EACEECBBDECBEBCBAEDEEDDABAAADCADEEDACDDABCEEC,DCEBEAADACBBCDCEBADABECDEDAABCCEEBEACABECACDC
210054939991,DBEBCAAACCACBCDEBBCCAEDCECEEDEBECACDDECABEEAC,ECEBBECDAEEDDCBACDABAEEDCCADDBDADCCBBBCDEBCDC,CECABDEBCCECDAAEEDCDEBCBBEAEBCAACDBCEBABDECBD,BBBCABCDECBEBBDEACAADCCEBDDACBADDEBCCBAADBBEA
210055433795,,,,
210054887000,CDCCAEBDDADBAEEDCBEACBCCCCDABBCCCCECACCCEDCCD,BBCDAADBBBAAECECCAACBBCAACAAABEACABBECBEBBBBC,BBCBBAAABBBCBADCADEAAEBAACDAAEACBEABADBEACBAD,DCCCCDEBEECCBBABDCCECCCCCCCACCDBCCCACCEABEEAD
210054766488,,,,
210057173711,,,,
210056240510,CAACACABDCEBDCDBDCBCCBDCEEAECEADBACBAAECBADBB,ECDBBADDADECBABDCDADADACEEADEBECDAEABDBDAAADB,DEDDBEDECAEAAAAAADAAEACBBAAECDBABDBCBCABAECBE,BEECACABDACABABBAACBCEEBBDCCDEABDDCADACEBCEEA
210055031124,CADADECADCDAECAEBEBDBAEBADEDCAEDBBBCBECEDACAD,EAACDEACCBCBECAEADABDAAECAEDABABCBEDEDDAEBCAA,ACDEBEABCCBCABCAEDDCACAA*AADCCCEAADBABDEADBAD,DCBCDEDEECACBDCADACEABDBCDBEACCBAEBACEBDBADCE
210055366753,,,,
210055735976,DCEACBDBBCABDAEBCDCDBDCBCDDABEEDCABBDEDCAEBCE,EBBCBADDDADBBCBBCAEDACDCECDABBBEDDEABCBCAAAEC,CECDBCDBCAEACBAAADACEDEEBABACECACBBCCCDBEECBA,BCECECAEDCCEBBADCDADBACEDBCBADAECEBDACEDCDDBD
210057010814,ECCEBABBACDBACEEDACCEAEDCBCCABBECBACADBCBCAEE,BADCABEDDBCADCEAAABCBAEBDDBBEDCECBEDAEADBAEAB,EDECDBCCDCCAADCBAABAAEAABADADCEBAACBAEADBDABA,EEABECBEDDAACEBBADBCADAEAACAAEEACABECDAEAEBDB
210055281452,EBCADDBDAEEEDAABEEBACABDCBEBDECEBEEEAABEDBAED,EBCAAEEECAAAEAEDDDABAADABEEBABAEEEEEEEEDACAEB,AAABDDDBEBACCDAABBAEEEBCACCDEAABBAABCCEBABAAB,DAEEABDEBDAECEABEEACDCBEEAADEAEEAAEEEAAACECAE
210057802732,BDEDCEEACDEEEDAAEDEDECCBEBBEEECADCBBCEBADECEC,DCACEACADDADCCECBBABDDDBAEBBBBCACDCBEBCDBAACA,EEBDCECEAECADDBACEABDEBECCCEDBEADDECACDCECCAE,ACCDEDBEEBEDDDCBCAACCBDCDACDAEDEABCDCBDBCEBCB
210055265589,BDBECEADDAEECDECCCCDBACCECECADCDADDCBEADEBEBE,BBCAAADCDDCACEBADEACBDCAAEBDBDEAAEDCCEBABCDEE,AAEBADADBDBDBDCAAAAEEEDACAECBAEBEACDBDACDACCB,BDDCDABBBDAECCECDCEBACABEDCBABDBCDBEDACADEEEC
210056947718,BDADADCECEADADCDCBCACACBACAACBECDCDBDBACDBBCC,EBDDAADDDECBADDADEABAADCEEEDAEDABBCDECBCBEACD,CDBADCAABDBEBDCAEBEECAEACABADEEABACBDBABDCCCC,DDDCACEBBDBBBEAADADBEDADCDABBCDBDADBAACCDEACC
210054988233,DDECBCABCCAEDEBACDCCCDCBDDEEADABACBDBEDEBADDB,DCBBBADDADECBEBECADBBCABAEEDAEBCDAEABCEDEAAEB,DECDBDDDCACADAEEADCCBAEEBABEADAADDBCBCACCCCBA,BEECADACDBCABBBAAAEDEEABCDCBCDBEBAEBDACADBDBD
210057723849,,,,
210054783655,CDBABECAAADAEEAEDAAEABDDCBCDCBCACAACABACCDCAE,ABDCDBBCDCBDDCBDAAAEBADDAEAEABDBCADDAEADADAAB,DDEDCCCADCAEBCCBABBAEECABAEAEEEBEEDAEEBECEBAC,DADCDABDCDBBCEBDADCBCDDBACCDEBCBCBEDADCEADBCD
210055628166,,,,
210055420779,BDCABCBCBBCBBCDCDAEEBCDACACCCCBEABBABCDEDCCDD,ACEBBEDDDBCAEDBDBADDAABCAEBBBBCBBBBCCABCAABCD,ABCD*AABCDBBBCBBAAEAEEECABCBBBDAACBDEDEAABCAB,CAECCBBCCAABBECBCCCDBCABEDAACDABCBCBACBABCDBD
210057017256,CCCCCBADBCAABECABDEDDADCEAEDDEDDAEBBEABAAEADD,EBBABADDDEBBBDCACEABACECDCDABDBCDCEACDBCAAEBB,DECDBDDBCACAADAABDACEBECBAEDECEABDECACABEECBB,CEECABCCDAACDBCCBEBECDAAACDBCBDBCDDCDECCADCDA
210057806981,EBDCBECADBCDDEBBABEDCDCBCBABCBDAEEDCBBBCDADCB,AEABABDBDCADBCBDCAABBCAAAEDCDBCAECDDBBAADBBCD,DCBBEACBAEADBDBCBECCBACECCBBCDCAADACAEACDCEDE,BBBDACDBBEACDCBECADECBDCADEABBBBDCBBDBBECCCEB
210056924878,DBDDDAEABBAABEDBCCCCBBDCDDAEAEBDBABCAAAABBBDB,EBBCBCDDDDECBBBDCDECACADACEAEBADDDAABCBCABDDC,DCDDBDDBCADADAEAADBCEDEABCBACEEABDECCDABEECDA,BEECACABDABECC*BEABABCEBBBCBCDAECECACDACDACBD
210054562771,DCDDAAECACEABBBCABEEECBCBACBCCBBABDCBCDCCCCBB,DCDCDDAEADBDBBBCBBAEDBEABAAAADCABCCABCACBCADA,BBDDBBCADAAACCDEBAAAACAABCCBAEBBACEDBDCBDBEAD,CBBCCABABCCDBBBBCDABBCECBDACBCBCABDACCDBDECBE
210057359604,DCEABEDBBCCBADBBCECDECDADBDBBBBCCBCCAEBDBBACC,ABBDACEDEACBBEDCDEEDCBAABCDCCABEECBAACDBDECBD,DABBEDCCBABEEABBDCDDABEBCABCCBEBDADBCDACCBADE,DCDACDBAACDBBDDCEABDBEBDDBABAECCBBBDBBDADDBEA
210055761235,,,,
210057215169,,,,
210056925790,DEAEDCBBCCEEAECBCDCEEEBCDDAEDEBDBAABAAABBABDA,EABCBDBDCAECBBADCDADACADDAADBBBCDACABCECAAEEC,DECDBBCDCACAACEEADCABEEDBABACAAABDBCECADCECBB,BDEAACAEDBBCBBBECBCEDEBECABACADDAEAABADDBADED
210056095765,ABEABADBBCBADBCACDEBCDEDDEADBEBCAADBDBEABABCB,EABEBDDDCAECBCBDCEBEBACCBCDDABCCDBAACABCAAADC,DEDDBDDBBAEABECEBDCCEDCABCDEDAAACCECEEABEECBB,CEEDACBBDBCACBBAADAADDCEBBCDCBACCDCCBDACCBDCE
210057871113,ADDCBCCEDAABEDEEDAADBDEDCEEABAECDCEABEECBAEDB,CEAAAEACABEBCCDACEABDBDBACAABECBBEADCEEBABDCE,ACDEAEC.BDCEBECECAECECCACACCDECBDADBACCBDACCC,BECDBEEEDABDBEACDAAECDCEACCBACBAECDBAEDAEEADC
210057309450,EDCDCCBACDCADAAEBBBEEBBDBCCADEEAEBBCEACCCDCCE,DBBCDBBBDEACDCECAADDBCDDAECCBBDECBDBAEDDBDEAB,BDECDCCCDACABCEBBBBACEDABCCEAEEBECDCAEBDBEBEA,CAABBBDCBEBECEACCBCECDCCABABBDCACDBAADEEBACBD
210054736400,DDDDCCACCEDADBCCCAEBBEDBECAEDDBCDCCAEEDCCEABC,EBADBDEDACABEDECDCECACADCBDEBEABCEBDBEABCDEBC,DAEAAEDECAEADEEEEDADECEDEDEEEBBABDBEEEEDEEDBB,CDCCACACAADDEBCCCEADCDEABADBCCDCECCCBBCBBBCCA
210057588328,BABABACCDDAABEAACBAADBDACCAAABBBBACCABDCAAAAD,BCADACDAAACBADBAAABACCDDABABACBACAADBACACEAAC,BEABAABBCBABCDAACBACDACABECBCADACBEECBACAABBC,BCCAABCCCAABABACCABABCCACBDAAABCABEEABACBBACE
210055235975,EBDBBEECDCDBBCABEBAEABCEDCEBDBCECADBADAAAAEEB,DCCCEBEEABAACCBDBEDBDCDDCCAEBBDEBBACACCAADAAA,BECEDCDDEEBADCCEAADABEBECECAEDBBACBDEEEACDEDD,DCEDDDDEACEECCCBDCDCDDCDBBBDCDDCDDECEABECCDDE
210056190129,CEDBDCCACAABCDCDCEDCABEBDDBADCEDCCEDCEBAECEDE,EBCAAAEBCCCDACDBCEAAABAEDEEABCAACEDDAEBBBEBCA,ACDEAAAACDDDBEEDABEEACEACDDABEEBBACBACADDACCC,CEBDBACBADCCBBADCCCBDBAEABCBECDBCCACCBCECEDAD
210056188467,CDDCDCBEDEDBBAEDCBAADCCCADDABABBBADDAEDBAABAD,DEDAAACBAECBCCDAACABBBBCBCACADDAEBCDECBEBCDCA,AADEACAABDEDBCCDABAACCEACCDABEEBBACBAEBADACCC,ABABCCEDEACDCEEEABAECBCBACCABECDBDCEBCEABECEC
210056269488,,,,
210056387949,CCEDCECDABCBBDECABEABCEABDBBEDCDBCBABBAEAACEB,CAACEACDCDADCDDDDCCBEAECAAEAABABCABADDDAEDCBE,EBDDDECEADDBDEEECCEEEACDBACEDECAADBADCBDECBCE,DABEABEEEDEBBAEAADCAEBCBACABAAEBECACCCCAECACA
210056520212,ADEDCBAABCDCBCCBBCEEDBDDEDAEBBADCCDCACDABCDBB,CDBBCCDEBDBACDABCEBDABCBDADDABDDCDCAAAEDCAEDB,DBCDBEDBCAEADBADADBBADCBACBEDEEADBECBEDBEECBB,BEEDECDCDDBABDDCBDCCBDDCCADBEBABBDCDBDCADCDBC
210057281891,CAECDCEBEDEECBEEBBACAEDBAEEEDAEDABDCDBDAAEDDE,ADBEBCEADECACAEECEAACBDCEAEDADABBBEACABABDEDB,ACCBADAADBCEBECEADECEACDCACAABEBBACEBBCADADEB,CDADBEECDADCBBECAABECBDEDCAABEBDEADEADCEEECEC
210055384656,,DABABDCECBACBDEACCEBBEEC.DDBDCDCCDADBEBCEDEBC,ECEEAEEBCADAEEADADAEEDECEECECEEABDBAEEACBADED,
210057710313,CCDBBCCECAEBBEECCBBBBADDCBACBCBADBBBACDCDBCCD,BBCACECEBECBCEBDBEACDBCCAEACADBABBDDEADBBABDE,BDEEECABBEEDBCDABDACCCCACAEACEEDEACBBABBDACCB,ACCEBAEBBEABCCABDBCEACEEABDABCCABBBECDACBECAC
210055315742,CCEAABACBACCBDBBBDAACACDCBBBACEBBBECEBABBABBE,CEACEDCCDDADBCBBACDBADBEBDBCAACACAECDCEDACCAB,ABDDAEADAEABEABCBDADAABBCDABCDCABEDAAEADCABCC,AECEACBEDACBDBBCCDBDACDDDEADBEADCBDACBDBEBACC
210057522361,,,,
210056698332,,,,
210056423345,CABAECDBDCCDADCBCADDCDEEBBBBCCCEAEABCABBAAEDC,CAADABDCBBBBEEABADEDCCBCACECAACDBEBBDBCECEDCA,EBCAADECBEEADDAAAAEAEBCECCDBADBADAABECCACBEBE,CCACCAAEDCADDDCCDDBDBBCCAADCEABDAAACCCADDEADB
210056930651,DABEDCECAABCADACABDEDACECBADABCBACEBDBCCADEAE,DCDBACBCEBADCCEDCAEDBCEABDEBABEACEADBDCDABEAB,AABDEACCDECCEECBBAAACEBEBCACBAEADDBCEDAABCCEB,DBDCDEAEBDAEDADCABDEEBDABACBDEEACDAEBDCACADBE
210057584264,CCDEEDCCBCDADDCACBBCCDCCCAABBBDAABCCBEBEBABCA,EEEABAAEACECEDADEEEDAADDDABDBEECDACACCBCDAAAC,CAEAACBBCADCDBACADBCECCACABACECAAAECCDBEEECDD,ABECABCBCCAAEADCAAAABBEABBABBBBBADAACBBEABBAA
210056545457,EABADABAEBCDDDACADAAACBBCBABBBAAAAAAAAAAAAAAA,DEABEEDADBAEDBEECDBBADDEADBDCECACABAEBADEBDEA,DCBDEEAEACAEBDBCBECCDEEECDBBDCEAADCBBEAEBDECC,ABAABACEEEACBCBDBAEBCDAEDDDBBBCBDDEDCEDDDBABC
210056741286,ADBABCBDABBAAACEEBCCCEDCACACBBAECADEBCDDAADCD,EABABACDCAEBBBCDEAADBDABBEDABCEBECBEBBBCAABAC,ABA*BBDABABDACDABDCBEBBCBAAEBEAADCBCBBBADBCAA,BCDBABABAACBEACEDAEACBDEDBAABEACEEDAEBAACACDA
210057475274,,,,
210054763619,ACCBBECAAAEAEDBDBCDDBABECAADECBBBEDAECAEAACDE,EEABCDACDDABECDDEBDBCABEAADDAEEABBDECDCABEDAA,EDBABEADADBECDEBEACEABDDCECDBAAABDECAEBCBDADE,AADEBCDBDAECADBDCEEABCDAAEDBBDACEDBADBDACECBD
210057971752,DBDCCCBDEAABDDEAABADDABCAABABEDDDCEBCBBCEADCD,DBDAAEDBBECCEDDADCABBACCCDCDABBABBCDEBDABCADC,CDBEDBDDCDBDBEDDADECECEAEADACEEADADBBABEDACCB,CADBEADCBDCCBBDBCCADDDBEDDACDEACCBDDDCDBEEBAC
210054491787,EDBCDEBBBACBEAABBDBEDCBAEEBBAECADCAADCDEEDCEE,AEABEDAEBDBDECCEDCCBEDDBABEBDBDABACDEBCDDABEA,DCBDEEDBACABBAECBCCCBABECCBBEAACBDACABADBDEEA,CAEAECCDEDAADACEEEEACABBDABBCEACDBCABCEBABBAD
210056392333,,,,
210055254126,BBDCBCEADADCDDCBBEACBBECDCAABBDBDDDBEBBCDCBAC,CBCAACBBADCECEBCADCCDBCABABBCBBBEECDEAABCAABC,CBDDCDECDDBDBDDAAAECEAEACBDCACECBACADDBCDBBEB,DBCDBDDECCBCBBBAACBBBDAEACCBABEBCEDECCBCEEDCB
210056375587,,,,
210056618070,CEDCCCCEEAABBBABABCAAABCBCBAAECCDDECABBBEBECC,EBBAAADDBCBBCDBBAEAABBBEEEADBEAABDDBDDCEBBABE,CDBEDCAABDAEBEDAABACECEACACBDEDABACBDABCDDCCC,DACABEEEABBBCEBEEBBBBDDDAAAADCBBBBBBACECEEAEB
210054993199,ADCEBADBCDABCEAAEBDDACAEBDCCABDECACBADBBCEDBE,BADEECBACCDBADEDAEACCADEBEDCBBCABEEDACDBADEAB,DBCADCCBDAEABDCBDBCAECCDDAABDCBEADCBEEACCDEBD,BAECCBEDBDACEEDCBBEDCAEAAADBCDCDCAADBDEECACBB
210055726974,AAEBBECCCAEDCEECBBCBDBCBACAABBEBDBEDACCCBAACB,EDD.EEDBACA.ECACBEABBBCBACEDBEBADBDDDDBABCCBE,CDDEDAEABDDEBDDDACDCECDA.DAABDECEADBBABABACCD,BCCCBDACBCCBBEBBCDBDCBADBECACEDBBBDBBADCBBCAC
210057754168,CBAABECAAEBADDBDDDDEABACBCEBEBBEADBCAAADAEDAE,DAECDCEADCABADECDBEBBBDDAEBAACDECEADACBCEDEAB,BAAAEBCBDACDBCCEBEAADECECAABBECDACDBBDBACABAB,CBDECABDCCCDCEEBDAABCDEBADECCECACABBEDAEEABBA
210055888067,BECDBEECBEDAEDECCBDEADBCBAACECCDCABBBDDDCDCBE,EBDCEBBCEBBCDEEBCAEBDABCAADBEBCDBDBEADBABCCAE,BDECDCCBDACCACDBCBAACECABAEAACEBDCBDAEBDBDEAB,DACDBACABECBDBBCADECAEECABDBBEACEEBDCDCECACCE
210056741313,DCBADBADBADABBDBCCCCAAECDACDBDCDCBCEBEEBCEABE,BBBABADEADDCDAECCBCEABACEDEAABADDAAACABCBACBB,BAEABCCECAAEDDBAADACDDBAECBCDCEEACAAEEDACDBBD,BEEBACBBACCACBDEAAEDCDDECABBEDBCBCECADACCBEDC
210055144780,EBDAECBEABABDDABCDBEECADEDCCECEBADBBECDBEABBB,BCDBBCBEDCDC.DEBCAEBCDCBACBDCDBDBADACDB.BCEAC,ABECAACCDBBDBAEEDCEAECDADAAAEDEEAACECBBDEDAAB,CBEEBCCEEDABCBEBCBDECEBAB*EDDBCDBCBEBADBDEBAC
210057224347,BADCBEAADABACABBACECBCEAABBBEDAAEDBDDDCEEACBE,CEABCDDABBABDCCEBCCBCDCAAAEADECABACBDBCDEBDCA,DADABEDEAAACDDECABCCBEEECCBBDEEEADAEDECDBAECE,ADBCACDBEAACBBDBBDDEBACADECABEDEACBECDBECCBDC
210056921580,,EAAABCDDDDECBDBDEDEBACCCEEADABBDDAEACCBDAAABB,DECDBDDBCADADDAABDACEAEAADBAACEAEDECCCABBECBA,
210055532929,CBCBBDCEDABDCBABADABCAADEBAABEEDCCABEADCEAECD,EBDAAADBDECBCDDBDEABCABCACEDAEDABBCDEAEABEADD,CDBEDCAEBCBDBDBCDBECECEAEECBBEEABACBBCBEDACCB,CCCCBDDBACCCBBABDEDBCEDDAECAACDCCCEBDBAAAECAE
210057478506,DDDBAEEEEAADBBDBCAADBCCABEBCBAEECDECABABDACEC,EECAABABAEBDADDAAEABEEBCAEDDDDCBBECAEBECBCACE,AAEEACAACDBDBCCEABECEAEAEAEABEECAACBABABEACCB,CBDCBCACCECDDEABDBBEABDDDDEECCACDBECAEDACEEAC
210054744677,ADBDCECEDDAEDAECCAADEBBEECAABBCDADDACBECEADAC,EBCDCAEEEECBBDDCDCACEEDBDCADBDBBABEDBAAABDAAA,BABEDCAABDBDEDEEABACEDEDDCDEACEBCACDCBDCDECCD,DEBDEBEACAADDDEACAEDBCAEABAEBCDAEACECAAAEECAC
210056776801,EDEBBCDCBEEAACEEBACEAEECAECABABDDACBBCDEEEADA,EBEABACED....DE.E.E.BD.A.C...AD..A.....B.A.EE,DDBCBAEBBADAEDEABDCDEEEBBDDABCE.........CED..,EBECADDEABBBDDBCDDAEAECBCCABCBDBCCAEBAEDCBBCE
210056741529,DBECBEEDDDBDCACBDDEBDDBEECADCDEDEDECDCDDAACAD,CEDDAEEBDCABEEEBCEAEBBBBECBDEBBABEDDDAADBCCDC,ABDEDDCECCEDDDDEAAAEEDEDCACDCEEBEACDCCCCDDCCB,BBDAECDBABCECBCBBCDBBCBCDBDACDCBCEBDCBCEBEBDE
210055234140,AEABBEABACDBEDADECEDBADDCBCCDBCBABACABBACBDAE,ABDCADBCDBACDEBCBAADBAEEAEDBCBACBADCACEDECAAC,DAACECCBDECBBBCBCACAEEAACADAECABEAEECEBDBDBAC,ADBBEAEDCEADEEDDBAEABECDACDADEBCBDDABDBEDBCAB
210054769528,DCBEAABBCAEABEDEECCEAAACBDEBCBDDBBDBBECBEDBCE,DEAABAADAADCBDBAEEBCECABDCEDCBEADAEACCBDBEEEA,EADABADEBCCADBBACDBCEECADEEAACAAABBBAEBDABBDC,AAEDAEEEDABBEAEDDDBBDEADEBAABCCEAECECCAEDCDEE
210055894893,CAEADDCCEACDCEBCACBDBCEECABBEBBDBADCEDACCBDEC,CEABCECABCBDAAEDEDABAEDBAACBEEBDBDCEEDDBCBAAD,EDCCAECEAEABDDBCCDCDEAEEBCBCABEAADBDACABBCEAC,ABDDEBDEECECDBCDEDEDCBDAEBCDBECCDBBEDCBADECAD
210056478705,,DABEECBEDCADCDBCAAEEEBADBDDCCBBBBADBACADACCAA,DCECBBCDDBCCAACCBBEAEEAABAEEDEDBACCEAEBACDEEB,
210057903642,AADCAEBABBCABABCDBDBBDCBEACBEBDEBBCCDCBDDADBB,CAABCADADDACEBBEBBCBBCDABAABADDAACEDABDDDBDCE,EDEAACAEACBCBDEBDAEBBDEEACDBACDBDAAEBCBDCAEBE,BBACACEDECACDCDEEADECDABBDACBBBBDAEACBDDBDAAD
210057126834,BCEBAACBCAEDACACBBCACDEAEDCBBEDAABBCCACDEAEEC,BABEBBAABADACCCEACEDABDACAEABBDBEBBBBBCABBABB,BADBEEDADBABAACBBDAEECABEADBBEEBCADABACBDBAAD,ECEDCADADCACDBCCBBBECEDAEBEBDCCCDDCACBBDBCBAD
210057480675,,,,
210057393593,AADBBEDAAAEAAEABBABDECBBDBACDCDBCDDBCBCCCACDE,BBBCCCBDDDACCDECAABDCBADAEBBABDECADBACBCBCAAB,BDEDDCCCDACCBACBBABACEDDACECACEAACDACDBDBDBAA,DCCCDADDDDBBCCBBCCDACBDDCCEBACCEBDBAADBEEABBE
210057410968,,BDBCEEDCDEDBCCECAAACDACBBEBDBBDAA.BBACDDACEAC,DDBABCCDDACCADBCBADAEECBACAEEDEBAADABEBEDBDCD,
210056780467,CCCCDCABABAEBECACBDBCBECDCECCEBCDAEEBCDCAEBCA,DACEBEDDADDDBABBCABCBDCDDEADAEEEADAABABAABACA,BABACAEBCADADACAEEBDECCBBDBDEEBAADECAEABBECBA,BBEDACCCDAADCDECDDDDDECBCDABEBBBCBECBCADCBCBD
210056011289,,,,
210054764102,,CBDDADDABECAADCABBACEECDBBADAEBBEDBCEACBBCDDA,BDDEACEBBDBDBCBEBBAEEDBCEDEABBBAEADCBBBBDCACB,
210055601075,EACBBCACADDEDBDCCBEEECCAEBECDAEDCAABCEBDACBBE,CBBCADEDDCCCBCBAAAEEBBAEAEAACBBDBBDCAAEDAABAB,BDECDCCDDBCCAADBACEAEEBBBAEAEEEBEACDBECCBDBEB,DCBECBABBDCBDBBCCBCBBDCEDABCDCCBBAAEADBDBDAEB
