student_id,TP_SEXO,TP_COR_RACA,IN_TREINEIRO,TP_ESCOLA
210057733311,F,2,0,1
210056668293,F,2,0,1
210056991942,M,1,0,3
210056786168,M,1,0,3
210057649820,M,3,0,3
210054493673,M,3,0,1
210056723457,M,3,0,2
210056194186,M,2,0,2
210056944156,F,3,0,2
210057723814,M,3,0,3
210056957480,M,3,0,1
210056007399,F,1,0,1
210056686169,M,1,0,1
210055040457,F,3,0,1
210054504773,F,3,0,2
210056363885,F,1,0,1
210056320795,F,3,0,1
210055388695,M,4,1,1
210057967448,M,3,0,2
210054517943,F,3,0,1
210056845412,F,3,1,1
210056350691,M,1,0,3
210055630434,F,1,0,1
210055159536,M,2,0,2
210054492022,M,3,0,1
210057591128,F,1,0,1
210055776541,M,3,0,2
210055096512,F,3,0,2
210055732606,F,1,0,2
210056095237,M,1,0,1
210057990516,M,1,0,3
210056336918,F,1,0,2
210057074726,F,1,0,2
210057165428,M,3,0,2
210056573032,M,3,0,2
210054500963,F,1,0,1
210055847686,F,1,0,2
210057508640,M,2,0,2
210056249120,F,3,1,1
210056769248,F,3,1,1
210057757756,M,1,0,1
210057966865,F,3,0,3
210056055499,M,4,0,3
210057819980,F,1,1,1
210055127513,F,1,1,1
210056208400,M,3,0,2
210057809338,M,2,0,3
210056286118,F,3,0,2
210056018891,F,3,0,1
210054594081,M,1,0,2
210055757775,F,1,0,1
210055300129,M,1,0,3
210055250123,M,4,0,2
210057399404,F,1,0,2
210055412984,F,2,0,3
210055256403,M,3,0,1
210056361070,F,1,0,2
210054908349,M,3,0,2
210055302853,F,1,0,1
210055313689,F,3,0,1
210057440978,F,1,0,3
210057597047,F,4,0,1
210056817022,F,3,1,1
210055549166,M,1,0,3
210054743697,F,1,0,2
210056765951,M,1,0,2
210054634703,F,3,0,1
210057162099,M,1,0,3
210055534106,F,2,0,2
210056448484,M,3,0,2
210055862372,F,3,0,1
210055514049,F,3,1,1
210057828762,F,3,0,1
210055791313,M,2,0,2
210057961472,F,1,0,1
210054989409,F,2,0,1
210056051668,F,1,0,2
210056278464,M,3,0,2
210056962037,M,1,0,2
210057612610,M,3,0,2
210057569037,F,3,0,1
210056905798,F,1,0,1
210055475448,M,1,0,1
210054715222,M,2,0,2
210055914678,M,1,0,3
210056908855,F,1,0,3
210054983951,F,1,0,2
210054884038,F,2,0,1
210056641582,M,1,0,2
210056360973,M,5,0,1
210054554641,F,3,0,1
210057555359,F,1,1,1
210057268476,F,3,0,1
210056224233,M,1,0,2
210057113062,F,3,0,1
210055462414,M,3,0,1
210057455690,M,2,0,3
210056740095,F,2,0,1
210057506703,F,2,0,1
210057154587,M,1,0,1
210057561881,F,1,0,1
210057952400,F,3,0,1
210054542425,M,3,0,1
210055254564,F,3,1,1
210056764472,M,1,0,3
210054520957,M,2,0,1
210054506266,F,3,0,2
210054524642,F,1,0,3
210057099277,M,1,0,2
210057183787,F,1,0,1
210054843609,F,3,0,3
210055759585,M,1,0,1
210054642805,F,3,0,2
210056960661,F,1,0,1
210054482671,F,2,0,1
210054948116,F,3,0,2
210056198990,F,3,0,1
210057674324,M,1,0,2
210056066379,F,1,0,1
210057103351,M,3,0,2
210054827298,F,1,0,3
210054480879,F,3,0,1
210056086362,F,1,1,1
210054511843,M,1,0,1
210057857076,F,1,0,1
210054754039,F,1,0,1
210057443147,M,1,1,1
210057582761,F,3,0,1
210055355886,M,3,0,2
210056995559,M,1,0,3
210057383937,M,3,0,1
210057481336,M,1,1,1
210055165865,F,3,0,1
210055441778,F,1,1,1
210057555942,M,1,0,1
210057351214,M,1,0,2
210057143473,F,1,0,1
210054737777,M,1,0,1
210056291370,F,1,0,1
210056964388,F,1,0,3
210054753206,F,3,0,2
210057071375,F,3,0,1
210055079251,M,1,0,1
210056409268,F,3,0,1
210055311675,F,3,0,2
210055258008,M,1,0,1
210056980686,F,1,0,2
210054620214,M,3,0,2
210056180197,F,1,0,1
210054873421,M,3,0,2
210055677372,F,1,0,1
210056749586,M,1,0,1
210054724509,F,1,0,2
210056145587,F,1,0,1
210055393579,M,2,0,2
210057161625,M,1,0,1
210057174708,F,3,1,1
210057597588,F,4,0,2
210055080290,M,1,0,1
210057766455,F,1,0,3
210054869138,F,1,0,3
210057977955,F,2,0,2
210056999510,M,1,0,1
210057902977,M,3,0,1
210057722928,F,1,0,2
210057990306,M,2,0,2
210057257054,M,3,0,2
210056975450,F,1,0,1
210056223870,F,1,1,1
210055099465,M,0,0,1
210054828657,M,1,0,3
210054586498,M,3,0,2
210056142302,M,1,0,2
210056350056,M,1,0,2
210056472362,F,2,0,1
210057475427,F,3,0,1
210056618340,M,3,0,1
210057118865,M,3,0,2
210054623461,F,1,0,2
210055322927,F,1,0,2
210057019927,M,1,0,1
210054712375,M,1,0,3
210057560812,F,3,0,2
210055988704,F,3,0,2
210054579417,M,1,0,1
210057612302,F,3,0,1
210054549463,F,1,0,2
210055657205,F,1,0,2
210054743691,F,1,0,2
210056106370,F,2,0,2
210055747425,M,1,0,1
210055808883,M,1,0,3
210055883003,F,1,1,1
210056371238,M,3,0,1
210056713109,M,3,0,1
210054633543,F,2,0,1
210055171577,F,3,0,2
210054992710,F,4,0,1
210055619571,F,3,0,1
210054638323,M,3,0,1
210056869410,F,1,1,1
210055599177,F,3,0,1
210054655479,M,3,0,1
210055888375,M,1,0,2
210057875118,F,3,0,1
210056730517,M,3,0,2
210054755920,M,3,0,1
210056764644,M,1,0,2
210056359418,M,3,0,1
210055384220,M,1,1,1
210057449890,M,1,1,1
210054888269,M,3,0,2
210055034455,M,1,0,1
210057443034,F,1,0,3
210057746069,F,1,0,1
210056450413,M,3,0,2
210055624810,M,1,1,1
210054656766,F,3,0,2
210055521975,F,1,0,1
210056025386,M,1,0,3
210054611632,F,3,0,3
210054555423,F,1,0,2
210057911194,F,1,0,2
210057179312,F,0,0,1
210055044602,F,3,0,1
210057334554,F,1,0,2
210057163640,F,3,0,1
210057451345,M,3,0,1
210055118069,M,1,0,1
210056700685,F,1,0,2
210057261981,F,3,0,2
210055342545,M,1,0,3
210054778972,M,3,0,1
210057850806,M,1,0,3
210056326178,M,1,0,1
210055107988,F,2,0,2
210056324409,F,3,0,1
210057929735,M,2,0,1
210055608704,M,3,0,1
210055211020,M,5,0,1
210057830477,F,3,0,2
210056430683,M,3,0,2
210056580980,F,1,0,1
210056747380,F,3,0,1
210054711748,F,1,0,1
210056430657,M,1,1,1
210054964633,F,1,1,1
210056372654,M,0,0,2
210056773537,M,3,0,2
210057818220,F,3,0,2
210057822970,F,3,1,1
210055578759,M,1,1,1
210055399426,F,3,0,2
210056259604,M,1,0,3
210056704306,M,3,0,2
210055793549,M,3,0,2
210057708005,M,3,0,2
210054753049,M,2,0,1
210055314614,M,3,0,2
210057001286,M,1,0,3
210054650480,F,3,0,1
210054513072,F,3,0,1
210057284862,M,1,0,2
210056991329,F,1,1,1
210055749317,M,3,0,2
210054560672,M,1,0,1
210055350092,F,3,0,2
210056002991,F,1,0,3
210054517276,F,1,0,2
210057887608,F,1,0,1
210056922230,F,3,0,1
210057063446,M,1,0,2
210057532450,F,3,0,1
210057359982,F,2,1,1
210055706991,M,1,0,3
210057143131,M,3,0,1
210056041668,F,1,0,1
210055114818,M,1,0,2
210055659953,M,1,0,1
210055631705,F,2,0,1
210055096548,F,1,0,1
210055015141,M,1,0,2
210055534533,F,1,1,1
210054811320,F,1,0,2
210055587621,F,1,0,2
210055444610,F,1,0,3
210056980490,F,3,0,2
210056372306,M,3,0,1
210054906263,F,1,0,1
210055315737,M,3,0,2
210055066013,M,3,0,3
210056360535,F,3,0,2
210055824471,F,1,0,3
210055692173,F,3,1,1
210057362621,M,3,0,1
210054499303,F,3,0,1
210056797859,F,1,0,3
210056868943,M,1,0,1
210055952309,M,3,0,2
210057967411,F,3,0,2
210056816058,F,1,0,1
210056667839,M,1,0,2
210056614254,M,1,0,3
210056369739,M,3,0,1
210055019932,F,4,0,1
210054736798,M,2,1,1
210057647007,F,1,0,2
210056341214,F,3,1,1
210056141204,F,3,0,1
210055216618,F,3,1,1
210056375175,M,1,1,1
210057019571,M,3,1,1
210055771687,M,1,1,1
210057786719,M,3,0,1
210056618853,M,3,0,1
210055011986,M,1,0,2
210054980535,F,1,0,3
210056727766,F,1,0,1
210056796213,M,3,0,2
210055547220,M,1,1,1
210054560696,F,3,0,1
210055570452,F,1,0,1
210054876051,M,1,0,1
210055671449,M,3,0,1
210057103092,M,1,0,1
210057158904,F,1,0,1
210057682362,F,3,0,1
210057602637,M,1,0,1
210055671176,F,1,0,3
210056968850,M,3,0,1
210056978794,M,0,0,1
210055658866,M,1,1,1
210054852994,M,1,0,1
210057699516,M,1,0,2
210057639017,F,3,0,2
210055449843,F,3,0,1
210054560536,M,1,0,2
210057751343,F,1,1,1
210057961765,M,3,0,3
210057699024,M,3,0,2
210056374377,M,3,0,1
210055632413,M,3,0,2
210056876963,M,3,0,2
210057271191,F,3,0,1
210057730174,M,1,0,1
210055429315,M,2,0,1
210054518493,M,2,0,1
210054940103,M,1,0,1
210057730989,M,3,0,1
210057109277,F,1,0,1
210055892124,F,1,0,2
210057960045,M,0,0,1
210055132499,F,2,0,2
210056048106,M,1,0,2
210056222332,M,1,0,1
210056930139,F,1,0,1
210055634734,M,1,0,1
210056287517,M,3,0,2
210056146652,F,3,0,2
210056004556,F,3,1,1
210054600722,M,3,0,2
210056632728,M,1,0,3
210054491935,M,3,0,2
210055524446,F,2,0,2
210056028075,M,3,0,1
210056066436,F,2,0,1
210057064476,F,2,0,1
210056004289,F,1,1,1
210055863884,M,3,0,1
210056962732,M,1,0,1
210055331699,M,3,0,2
210056148518,F,3,0,1
210055640707,F,3,0,1
210057180810,F,3,0,2
210055149817,F,1,0,1
210055957517,M,3,0,1
210055734409,M,1,0,2
210057932505,M,1,0,1
210057842418,F,3,0,1
210057234588,M,3,0,2
210057560039,M,0,0,2
210056109504,M,1,0,3
210055877929,F,1,1,1
210056757007,M,3,0,2
210057798279,M,5,1,1
210055945096,F,1,0,3
210056427447,M,3,0,3
210057747692,M,3,1,1
210054904198,M,3,0,2
210055452261,M,3,0,2
210055042355,F,3,0,1
210057148950,F,3,0,1
210055897961,F,1,0,2
210054654330,M,1,0,2
210055360567,M,3,0,1
210055190385,M,3,0,1
210056804881,M,1,0,3
210057598479,M,3,0,3
210055202488,F,3,0,1
210055511426,M,1,0,2
210054609211,M,1,0,2
210055918630,M,3,0,1
210057684842,M,3,0,2
210057583159,F,3,0,2
210057517104,M,3,0,1
210054733775,M,3,0,2
210056974421,F,3,0,1
210057898023,M,1,0,2
210056022790,M,2,0,1
210057171735,F,1,0,1
210057722745,F,1,0,1
210054708715,F,1,0,1
210055604157,F,3,0,2
210055203436,M,1,0,1
210057039443,F,3,1,1
210057506683,F,3,0,1
210057775646,F,3,0,3
210057567068,M,1,0,1
210057467319,F,3,0,1
210056237061,M,3,0,1
210055811809,F,4,0,1
210057786678,M,3,0,2
210055152904,F,1,0,2
210055304521,M,3,1,1
210057145904,M,1,0,1
210055392095,M,1,0,1
210057542871,M,1,0,3
210056123203,F,3,1,1
210056029094,M,1,0,1
210054754357,M,3,0,1
210056393234,F,3,0,2
210055753253,M,3,1,1
210056327481,M,3,0,1
210054935899,M,3,1,1
210056616617,M,1,0,3
210056004407,F,1,0,1
210056949859,F,3,0,2
210055850048,F,3,0,1
210056672664,F,3,0,3
210055580660,M,1,0,2
210055916697,F,3,0,1
210055021999,M,3,0,1
210056695362,M,3,0,2
210055650340,M,3,0,2
210055950681,M,3,0,1
210054812622,M,3,0,2
210056866314,F,3,0,2
210054871266,M,1,0,2
210055527542,F,3,0,1
210056527225,F,3,0,1
210055135451,M,3,1,1
210055333138,F,3,0,1
210054509058,M,2,0,1
210057281716,M,1,0,1
210057984187,M,1,1,1
210054995320,M,1,0,2
210054614665,M,3,0,1
210057837030,M,3,0,1
210054901977,F,1,0,1
210054507569,F,3,0,1
210054519451,M,1,0,1
210054598352,M,3,0,2
210057591786,F,4,0,1
210056799233,M,3,0,2
210055642327,M,3,0,2
210054898039,F,3,0,1
210054550847,M,3,0,2
210057279899,M,3,0,2
210057001516,F,1,0,1
210054528430,M,1,0,3
210058009103,M,3,1,1
210054620174,F,3,0,1
210057760300,F,1,0,1
210057647652,M,1,0,3
210055207871,M,3,0,1
210054714559,M,1,0,1
210055526433,F,1,0,1
210056293769,M,3,1,1
210057783958,M,0,0,3
210054913045,M,3,0,1
210056372046,F,3,0,1
210055821157,F,1,0,1
210057561555,F,3,0,2
210056310714,M,3,0,2
210055281828,M,3,0,1
210055928744,M,1,0,1
210054938620,F,3,0,2
210055187556,M,3,1,1
210057711969,F,1,0,3
210056511335,F,1,0,1
210056629458,F,1,0,1
210056436084,F,1,0,2
210056359132,M,3,0,1
210055199979,M,1,0,1
210054640444,F,1,0,3
210057041035,F,2,0,2
210055392115,F,1,0,1
210057327339,F,2,0,1
210056367616,F,5,0,2
210057971332,M,4,0,2
210054523772,M,3,0,3
210056278005,F,1,0,2
210057923137,F,3,0,1
210057056431,F,2,0,1
210056660150,M,4,0,1
210057468560,F,1,0,1
210056867719,F,1,0,1
210056401052,F,1,1,1
210055414732,F,3,0,2
210054618089,M,3,1,1
210055748589,F,1,0,1
210056049937,M,1,0,1
210055191834,F,1,0,1
210055106397,M,3,0,1
210055240121,M,3,0,1
210054903675,M,3,1,1
210055264447,F,3,0,1
210057468129,F,2,0,2
210055233293,F,1,0,1
210056576202,F,1,1,1
210056701155,M,2,0,1
210054867586,M,3,0,2
210054487558,F,3,0,2
210057872353,M,3,0,2
210054948613,M,2,0,2
210056413035,F,1,0,1
210055396164,M,1,0,3
210057385535,F,3,0,1
210056794082,F,2,0,3
210057010956,M,3,0,3
210056784384,F,3,0,1
210054624379,M,3,0,2
210057309854,F,1,0,3
210054745360,M,3,0,2
210056061220,F,3,0,3
210055447582,F,2,0,2
210054954916,M,3,1,1
210054972625,M,3,0,1
210055990380,F,1,0,1
210055824709,F,1,0,3
210055679255,F,3,0,2
210057646751,M,3,0,1
210056038230,M,1,0,3
210057719655,M,3,0,1
210056552168,M,2,0,1
210055571545,M,1,0,2
210054735573,M,3,0,1
210057607653,M,2,0,2
210056990769,M,3,0,2
210055994566,F,1,0,1
210056099408,F,1,1,1
210055497961,F,1,0,2
210056621432,F,1,0,1
210055625843,F,1,0,1
210056217083,M,3,0,2
210056141233,M,3,0,1
210055904745,M,1,0,1
210055062755,M,1,1,1
210056984356,F,0,0,3
210057625709,M,2,0,1
210057553456,F,3,0,1
210057603678,F,3,1,1
210054829537,F,1,0,1
210055675338,F,3,0,2
210057300613,M,3,0,2
210057890320,M,3,0,2
210056675513,F,1,0,1
210056647380,M,3,0,1
210054721320,M,3,1,1
210057543315,F,1,0,1
210057190083,F,1,0,1
210054729959,M,3,0,2
210055334040,F,1,0,1
210056313165,M,3,0,1
210055228687,M,2,0,1
210057785705,F,3,0,1
210057306881,F,3,0,2
210057696346,M,1,0,1
210056649746,M,3,1,1
210054680683,F,3,0,2
210055227280,M,3,0,1
210056078245,M,1,1,1
210056895032,F,1,0,1
210054662864,M,1,0,1
210055278100,F,2,0,3
210054788375,F,0,0,1
210056659779,F,1,0,1
210056598222,M,1,1,1
210055660441,M,1,0,1
210055996478,F,2,1,1
210055408962,M,3,0,1
210055312014,F,1,0,1
210055696152,M,1,1,1
210057437622,F,1,0,3
210055281563,F,3,0,1
210057842386,M,3,0,3
210057211179,M,1,0,1
210054571583,M,1,1,1
210057183149,F,3,0,1
210056714648,F,3,0,2
210055408721,F,1,1,1
210055717880,M,1,0,3
210054873875,M,3,0,2
210057735005,F,3,0,2
210054945983,M,1,0,2
210054518162,M,2,0,2
210055208939,F,1,0,2
210054523998,M,2,0,1
210057962113,M,3,0,1
210056157217,F,3,0,1
210057063703,M,1,0,1
210054797481,F,1,0,1
210057236413,M,1,0,3
210056136985,F,3,0,1
210055903605,F,3,0,1
210057358502,M,0,0,2
210056213120,F,3,0,1
210057042414,M,3,0,1
210057573244,F,1,0,1
210055768082,M,3,0,1
210057614698,M,1,0,1
210057123857,F,3,0,2
210056317957,F,2,1,1
210057790530,M,3,0,2
210054566803,F,1,1,1
210056719388,M,2,0,3
210055789286,F,2,0,2
210057196281,M,3,0,2
210055400039,F,3,0,2
210057858407,M,1,0,1
210056371840,F,1,0,1
210056338808,M,3,0,1
210056120162,F,2,0,1
210054963751,F,1,1,1
210056812485,M,1,0,1
210055111662,M,1,0,2
210054544977,M,1,0,1
210057248994,M,3,0,1
210055752173,F,3,0,1
210057699738,M,0,1,1
210054525833,M,3,0,2
210055545077,M,3,0,3
210054856028,F,3,0,1
210054909723,M,1,0,3
210055288976,M,1,1,1
210056347679,M,1,0,2
210055173542,M,3,0,3
210054494465,M,3,0,1
210056979310,M,1,0,1
210056819577,F,1,0,2
210055442263,F,3,0,3
210055054848,F,1,0,1
210057401016,F,3,0,2
210057114120,F,1,0,3
210057438735,F,3,0,1
210056969024,F,1,0,1
210056069431,M,1,0,2
210057623095,M,1,0,1
210058006084,F,1,0,1
210056541847,M,1,0,3
210054736619,M,2,0,1
210054619335,F,3,0,2
210057424456,F,1,0,1
210054558830,M,1,1,1
210057401105,M,1,0,3
210056054210,M,1,0,3
210057071825,F,1,0,1
210055569530,F,1,0,1
210055362217,M,2,0,1
210057326226,M,3,0,3
210054901920,F,2,0,1
210056029363,M,1,0,2
210054850846,M,3,0,1
210057131699,M,2,0,1
210057120839,M,1,0,3
210054523409,M,1,0,1
210057960443,F,3,0,1
210056480508,M,3,0,2
210057926316,F,1,0,2
210055472189,M,3,0,2
210054878115,M,3,0,2
210056211621,F,3,0,1
210054618798,F,2,0,1
210057604003,F,1,0,1
210054582429,F,3,0,1
210055901125,F,2,0,1
210057827069,F,3,0,3
210055867739,F,3,0,1
210057309510,F,3,0,2
210057709600,F,1,0,1
210056643255,M,1,0,3
210054548290,M,2,0,1
210057310318,F,3,0,1
210057745260,M,3,0,3
210055311163,M,3,0,1
210056144127,F,1,0,2
210055877404,M,1,0,3
210056231615,M,1,0,1
210056922220,F,3,0,2
210054745443,M,3,0,2
210057535323,M,1,1,1
210055854155,M,3,0,2
210055199060,F,3,0,1
210056211182,F,3,0,1
210057096615,F,1,1,1
210054519195,M,1,0,1
210055292129,M,1,0,2
210057481728,M,1,1,1
210057185287,M,3,0,1
210057829870,M,1,0,3
210055778477,M,1,0,2
